time_5min,location,avg_shake_intensity,avg_sewer_water,avg_power,avg_roads_bridges,avg_medical,avg_buildings,count
2020-04-06T12:50:00Z,5,0,0,10,10,10,10,1
2020-04-06T12:50:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:50:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:50:00Z,8,0,8,6,4,0,6,1
2020-04-06T12:50:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:50:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:50:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:50:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:50:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:50:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:50:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:50:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:50:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:50:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:50:00Z,19,0,3,7,1,0,1,1
2020-04-06T12:55:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:55:00Z,2,0,6,10,9,0,1,1
2020-04-06T12:55:00Z,3,0,0,8,6.5,4,7.5,2
2020-04-06T12:55:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:55:00Z,5,0,5,6,10,0,1,1
2020-04-06T12:55:00Z,6,0.5,4.75,4.5,6,3.75,6.25,4
2020-04-06T12:55:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:55:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:55:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:55:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:55:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:55:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:55:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:55:00Z,14,0,8,8,9,0,1,2
2020-04-06T12:55:00Z,15,0,6,0,10,0,8,1
2020-04-06T12:55:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:55:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:55:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T12:55:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,3,0,0,8,0,6,7,1
2020-04-06T13:00:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,6,0,7,4,7,1,2,1
2020-04-06T13:00:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,8,0,7,8,2,0,10,1
2020-04-06T13:00:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,15,1,1,7.5,9.5,0,1.5,2
2020-04-06T13:00:00Z,16,0,4,7,9,1.5,1.5,2
2020-04-06T13:00:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:00:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,6,0,9,5,10,4,9,1
2020-04-06T13:05:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,15,0,5,5,1,0,3,1
2020-04-06T13:05:00Z,16,0,9,3,0,3,10,1
2020-04-06T13:05:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:05:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:10:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:10:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:10:00Z,3,0,3,10,2,1,1,1
2020-04-06T13:10:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:10:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:10:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:10:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:10:00Z,8,0,8,0,3,0,10,1
2020-04-06T13:10:00Z,9,0,4,10,3,7,4,1
2020-04-06T13:10:00Z,10,0,3,1,3,0,4,1
2020-04-06T13:10:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:10:00Z,12,0,5,1,9,0,10,1
2020-04-06T13:10:00Z,13,0,8,4,10,0,0,1
2020-04-06T13:10:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:10:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:10:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:10:00Z,17,0,2,1,8,0,4,1
2020-04-06T13:10:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:10:00Z,19,0,3,3,3,0,10,1
2020-04-06T13:15:00Z,1,0,9,2,4,8,9,1
2020-04-06T13:15:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:15:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:15:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:15:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:15:00Z,6,0,4,8.5,10,5.5,5,2
2020-04-06T13:15:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:15:00Z,8,0,4,6,2,0,6,1
2020-04-06T13:15:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:15:00Z,10,0,6,10,7,0,10,1
2020-04-06T13:15:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:15:00Z,12,0,10,4,1,0,1,1
2020-04-06T13:15:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:15:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:15:00Z,15,0,6,5,9.5,0,5.5,2
2020-04-06T13:15:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:15:00Z,17,0,1,0,3,0,10,1
2020-04-06T13:15:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:15:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:20:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:20:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:20:00Z,3,0,6,5.5,9.5,8,1,2
2020-04-06T13:20:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:20:00Z,5,0,6,9.5,4,10,8,2
2020-04-06T13:20:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:20:00Z,7,0,0,4,8,0,0,1
2020-04-06T13:20:00Z,8,0,4,4,3,0,7,2
2020-04-06T13:20:00Z,9,0,7,4,5,5,5,2
2020-04-06T13:20:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:20:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:20:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:20:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:20:00Z,14,0,5,6,4,0,3,1
2020-04-06T13:20:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:20:00Z,16,0,10,2,9,10,5,1
2020-04-06T13:20:00Z,17,0,7,8,10,0,2,1
2020-04-06T13:20:00Z,18,0,4,2,10,0,6,1
2020-04-06T13:20:00Z,19,0,7,4,2,0,10,1
2020-04-06T13:25:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:25:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:25:00Z,3,0,3,4.5,4.5,5.25,6.75,4
2020-04-06T13:25:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:25:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:25:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:25:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:25:00Z,8,0,10,4,5,0,6,1
2020-04-06T13:25:00Z,9,0,5,5,8,10,7,1
2020-04-06T13:25:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:25:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:25:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:25:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:25:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:25:00Z,15,0,7.5,7.5,5.5,0,0.5,2
2020-04-06T13:25:00Z,16,0,3,1,3,10,1,1
2020-04-06T13:25:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:25:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:25:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,2,0,6.5,4,5.5,0,5,2
2020-04-06T13:30:00Z,3,1,4,5,5,7,3,1
2020-04-06T13:30:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,11,0,7,7,8,4,5,1
2020-04-06T13:30:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,15,0,9,1,10,0,10,1
2020-04-06T13:30:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:30:00Z,18,0,6.5,5,6.5,8,5,2
2020-04-06T13:30:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,6,1,2.6666666666666665,3.3333333333333335,6.666666666666667,7.333333333333333,5.666666666666667,3
2020-04-06T13:35:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,8,0.5,2,6,5.166666666666667,0,5.5,6
2020-04-06T13:35:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:35:00Z,19,0,8,1,10,0,2,1
2020-04-06T13:40:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:40:00Z,2,0,0,1,5.5,0,10,2
2020-04-06T13:40:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:40:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:40:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:40:00Z,6,0,10,0,8,6,8,1
2020-04-06T13:40:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:40:00Z,8,0,5.5,5,1.5,0,3.5,2
2020-04-06T13:40:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:40:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:40:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:40:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:40:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:40:00Z,14,0,10,1,5,0,10,1
2020-04-06T13:40:00Z,15,0,6,6,4,0,6,1
2020-04-06T13:40:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:40:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:40:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:40:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:45:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:45:00Z,2,0,2,8.666666666666666,7,0,4,3
2020-04-06T13:45:00Z,3,0,2,8,7,4,7,1
2020-04-06T13:45:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:45:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:45:00Z,6,0,6,5,8.5,4,4,2
2020-04-06T13:45:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:45:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:45:00Z,9,0,5,5,7.333333333333333,3.3333333333333335,4,3
2020-04-06T13:45:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:45:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:45:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:45:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:45:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:45:00Z,15,1,5,5.5,6.5,0,3.5,2
2020-04-06T13:45:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:45:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:45:00Z,18,0,5,5,2,0,4,1
2020-04-06T13:45:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,2,0,3,6,4.5,0,10,2
2020-04-06T13:50:00Z,3,0,0,10,6,0,10,1
2020-04-06T13:50:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,8,0,0,0,9,0,4,1
2020-04-06T13:50:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,15,0,8.5,9,5,0,3,2
2020-04-06T13:50:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:50:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:55:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:55:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:55:00Z,3,0,9,10,5,10,0,1
2020-04-06T13:55:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:55:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:55:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:55:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:55:00Z,8,1,3.5,3,1.5,0,5,2
2020-04-06T13:55:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:55:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:55:00Z,11,0,3,3,4,9,10,1
2020-04-06T13:55:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:55:00Z,13,0,10,4,5,0,8,1
2020-04-06T13:55:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:55:00Z,15,1,5.5,5.5,3,0,3.5,2
2020-04-06T13:55:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T13:55:00Z,17,0,6,9,10,0,4,1
2020-04-06T13:55:00Z,18,0,3,8,9,0,8,1
2020-04-06T13:55:00Z,19,0,3,4,8,0,3,1
2020-04-06T14:00:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:00:00Z,2,0,10,7,5,0,5.5,2
2020-04-06T14:00:00Z,3,0,3,2.6666666666666665,5.333333333333333,6.333333333333333,7.666666666666667,3
2020-04-06T14:00:00Z,4,0,9,8,10,0,10,1
2020-04-06T14:00:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:00:00Z,6,0,4,5,9,0,0,1
2020-04-06T14:00:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:00:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:00:00Z,9,0,3,1,2,2,8,1
2020-04-06T14:00:00Z,10,0,7,5,10,0,10,1
2020-04-06T14:00:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:00:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:00:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:00:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:00:00Z,15,1,4.5,4.5,6.5,0,4,2
2020-04-06T14:00:00Z,16,0,8,5,8,3,7,1
2020-04-06T14:00:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:00:00Z,18,0,8,2,5,0,4,1
2020-04-06T14:00:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,1,0,9,1,1,7,1,1
2020-04-06T14:05:00Z,2,0,8.5,2.5,8,0,7.5,2
2020-04-06T14:05:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,5,0,10,8,7,2,0,1
2020-04-06T14:05:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,16,0,9,1,3,2,0,1
2020-04-06T14:05:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:05:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:10:00Z,1,0,8,10,8,7,0,1
2020-04-06T14:10:00Z,2,0,10,7,6,0,6,1
2020-04-06T14:10:00Z,3,1,7,4,5,0,8,1
2020-04-06T14:10:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:10:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:10:00Z,6,0,7,6,4,4,3,1
2020-04-06T14:10:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:10:00Z,8,0,10,7,2,0,1,1
2020-04-06T14:10:00Z,9,0,2,3,6,3.5,5.5,2
2020-04-06T14:10:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:10:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:10:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:10:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:10:00Z,14,1,6,5.5,3,0,2.5,2
2020-04-06T14:10:00Z,15,0,3,2,5,0,9,1
2020-04-06T14:10:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:10:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:10:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:10:00Z,19,0,2,4,3,0,9,1
2020-04-06T14:15:00Z,1,1,9,3,5,9,5,1
2020-04-06T14:15:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:15:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:15:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:15:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:15:00Z,6,0,4.333333333333333,7.666666666666667,3.6666666666666665,7.333333333333333,5.333333333333333,3
2020-04-06T14:15:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:15:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:15:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:15:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:15:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:15:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:15:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:15:00Z,14,0,10,5,7,0,1,1
2020-04-06T14:15:00Z,15,0,5,8,3,0,4,1
2020-04-06T14:15:00Z,16,0,9,1,3.5,5.5,4.5,2
2020-04-06T14:15:00Z,17,0,1,10,9,0,7,1
2020-04-06T14:15:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:15:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,3,0,10,8,6,2,1,1
2020-04-06T14:20:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,6,0,1,10,0,5,7,1
2020-04-06T14:20:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,8,0,10,4,3,0,6,1
2020-04-06T14:20:00Z,9,0,3.3333333333333335,4.666666666666667,5.333333333333333,6,7.333333333333333,3
2020-04-06T14:20:00Z,10,1,4,7,10,0,8,1
2020-04-06T14:20:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:20:00Z,19,0,5,10,8,0,10,1
2020-04-06T14:25:00Z,1,0,10,7,0,0,5,1
2020-04-06T14:25:00Z,2,0,6,1,8,0,9,1
2020-04-06T14:25:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:25:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:25:00Z,5,0,2,5,6,10,7,1
2020-04-06T14:25:00Z,6,0,5,2,9,9,7,1
2020-04-06T14:25:00Z,7,1,0,5,5,0,0,1
2020-04-06T14:25:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:25:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:25:00Z,10,1,0,8,2,0,6,1
2020-04-06T14:25:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:25:00Z,12,0,6,10,0,0,3,1
2020-04-06T14:25:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:25:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:25:00Z,15,0,2,2.5,5.5,0,8,2
2020-04-06T14:25:00Z,16,0,6,1,0,4,8,1
2020-04-06T14:25:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:25:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:25:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:30:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:30:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:30:00Z,3,0,3.5,6,8,8,0.5,2
2020-04-06T14:30:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:30:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T14:30:00Z,6,0,5,3,1,1,1,1
